species_name	ERS4277485	ERS4277416	ERS4277461	ERS4277352	ERS4277325	ERS4277358	ERS4277459	ERS4277453	ERS4277424	ERS4277283	ERS4277317	ERS4277360	ERS4277289	ERS4277267	ERS4277384	ERS4277405	ERS4277472	ERS4277496	ERS4277502	ERS4277478	ERS4277341	ERS4277336	ERS4277440	ERS4277437	ERS4277274	ERS4277397	ERS4277379	ERS4277290	ERS4277304	ERS4277373	ERS4277309	ERS4277390	ERS4277273	ERS4277374	ERS4277303	ERS4277297	ERS4277279	ERS4277430	ERS4277447	ERS4277331	ERS4277346	ERS4277475	ERS4277402	ERS4277408	ERS4277505	ERS4277491	ERS4277389	ERS4277367	ERS4277310	ERS4277284	ERS4277383	ERS4277260	ERS4277429	ERS4277423	ERS4277454	ERS4277322	ERS4277355	ERS4277328	ERS4277482	ERS4277488	ERS4277466	ERS4277326	ERS4277351	ERS4277462	ERS4277415	ERS4277468	ERS4277486	ERS4277369	ERS4277387	ERS4277264	ERS4277363	ERS4277280	ERS4277314	ERS4277427	ERS4277450	ERS4277335	ERS4277342	ERS4277348	ERS4277495	ERS4277501	ERS4277471	ERS4277406	ERS4277370	ERS4277293	ERS4277307	ERS4277394	ERS4277277	ERS4277299	ERS4277449	ERS4277434	ERS4277443	ERS4277439	ERS4277444	ERS4277433	ERS4277300	ERS4277294	ERS4277377	ERS4277399	ERS4277270	ERS4277393	ERS4277492	ERS4277401	ERS4277476	ERS4277498	ERS4277345	ERS4277332	ERS4277338	ERS4277457	ERS4277420	ERS4277263	ERS4277380	ERS4277319	ERS4277269	ERS4277313	ERS4277287	ERS4277364	ERS4277412	ERS4277465	ERS4277481	ERS4277418	ERS4277356	ERS4277321	ERS4277261	ERS4277382	ERS4277388	ERS4277311	ERS4277285	ERS4277366	ERS4277455	ERS4277428	ERS4277329	ERS4277259	ERS4277354	ERS4277323	ERS4277489	ERS4277410	ERS4277467	ERS4277483	ERS4277302	ERS4277296	ERS4277375	ERS4277278	ERS4277308	ERS4277272	ERS4277391	ERS4277446	ERS4277431	ERS4277347	ERS4277330	ERS4277409	ERS4277504	ERS4277490	ERS4277403	ERS4277474	ERS4277497	ERS4277503	ERS4277479	ERS4277473	ERS4277404	ERS4277337	ERS4277340	ERS4277436	ERS4277441	ERS4277372	ERS4277291	ERS4277305	ERS4277396	ERS4277275	ERS4277378	ERS4277460	ERS4277417	ERS4277484	ERS4277359	ERS4277324	ERS4277353	ERS4277425	ERS4277458	ERS4277288	ERS4277385	ERS4277266	ERS4277361	ERS4277282	ERS4277316	ERS4277421	ERS4277456	ERS4277268	ERS4277365	ERS4277312	ERS4277286	ERS4277381	ERS4277262	ERS4277318	ERS4277480	ERS4277419	ERS4277464	ERS4277413	ERS4277320	ERS4277357	ERS4277432	ERS4277445	ERS4277438	ERS4277392	ERS4277271	ERS4277376	ERS4277301	ERS4277295	ERS4277398	ERS4277477	ERS4277400	ERS4277499	ERS4277493	ERS4277339	ERS4277333	ERS4277344	ERS4277349	ERS4277343	ERS4277334	ERS4277407	ERS4277470	ERS4277494	ERS4277500	ERS4277276	ERS4277395	ERS4277298	ERS4277292	ERS4277306	ERS4277371	ERS4277442	ERS4277435	ERS4277448	ERS4277350	ERS4277327	ERS4277469	ERS4277487	ERS4277414	ERS4277463	ERS4277281	ERS4277315	ERS4277362	ERS4277368	ERS4277265	ERS4277386	ERS4277451	ERS4277426
msp_0034	1.43986435581528	2.1072443212201	0	23.8633589867887	3.40981953630086	0	0	3.43413886198457	0	0	10.2688874752769	0	0	0	0.725057985677604	0	0	0	0	1.21759870339947	0	0	0	0.233386973922758	0.047847686568282	0	0	0.0517265329449506	0	2.16329395666916	0.325514754957721	0	13.0592100898257	0	0	0	12.0316628100181	0	0.036751818990081	0	3.67331107520781	0	1.3825182155721	0	0	0	0	3.46860192114251	0	0.325314324395459	0	0	0	0	0	20.90250977621	16.1322582650738	9.83229065666332	7.77142348944885	0	0	0	0.474468009678661	0	0	0	0	0.753474246299105	0	3.11010884179145	0	25.1047216134367	0.0531131906233477	0	0	0	0	0	2.4330953521536	0.242334811162066	0	14.9591879491287	1.49189016353718	4.66988010358989	0	0	0	0.641408386913246	6.53373188650598	14.3389782502311	7.43438133597522	9.12983597492864	12.3859669994576	3.27905066672621	0.216986747590224	0	0	3.03913829907864	10.6609423711733	8.39774498186005	0	0.883205042558461	15.7771617463436	0.0115658796795328	0	3.34417073228737	12.3356313438356	0.00591392646388132	0.135234479441222	0	0	0.453161418071642	1.69674494865686	0.00519632875150521	0.180226398133163	0	3.91842632441154	7.16463364289713	7.96105963451218	8.77654834732927	0.903196749102537	0	0	0	0	9.61590181238249	0.974620846730367	0.698558752681968	1.31746227255165	17.43699825325	0	0	0	0	4.13369437869187	11.0371399409766	0.206028636353285	0	0	0	2.47806663789508	0	0	0	2.57496427367583	0	0	0	6.12251234786342	0	0	3.25960766974019	0	2.8971658443793	11.495271361493	0.313112018722291	3.61171685512791	0	13.5869749085789	0	0	0	0	4.12857743060265	0	0	1.05076531910198	15.4806956368084	0	0	0	0.42248305047534	0	3.99420274557811	0	0	0.505018020736628	5.42892678124751	0	0	4.86367239833588	0	0	0	0	1.21944795381	0	0	0	1.41445679472535	3.68248478086145	0	0.01920597216606	0	1.17561385939955	0	3.44671186328643	15.8896833107454	0.321054991772111	0	0.0418826078766052	0	0	0	0	0	0	0	0	1.39244802270542	3.72319017845907	0	0	2.03571194221575	0	0	5.42896477386435	3.34979915843534	0	0	0	0	0.126588511658441	0	0	0	0	0	0	3.57487298062556	0.282867443238887	0	0	6.19503831031261	5.23050464806532	0	0	0	14.5092464878402	0	0	0	0.189554313694971	2.97823578306601
msp_0035	11.6946273364383	2.00248306596793	0.0874593789190168	13.6178944294267	0	18.1183507276147	0	0.293526204925672	5.86444959753892	2.28581516744896	0.750826128216783	0	13.3260449494698	0	0.125116535599927	18.4008548011644	0	33.9861055159181	0	8.21160502106177	0	1.00200523144161	14.6730993055922	0	16.4105356192201	51.4759871795946	0.916762329509048	0.0986388444638949	0	0	2.27424544064225	5.43552339730201	0.250192721038614	0	0.325434692033739	1.05594005522829	0	0	1.86542236408401	12.560923684649	0	0	11.4196558791261	0	0.024216450936054	0	0	0	0	0	0	2.84570140989445	0	0	11.1642295088077	15.8827158510129	0.09862931659494	18.6117582051019	0.55225083659097	23.2136754468392	0.0359989022638081	0	1.02864294010072	0.987112489349086	9.03696541522035	0.0627915104974461	0	7.07356012125693	0	0	12.4123621064482	9.27175822067003	2.45466864764377	0	0.490492579751497	0.231655857313885	4.41199165616885	0	0.0279271911734747	0.730697701506087	0	0	0.608619278951368	0.237428329660842	0	0.415428185230747	0.182564666470089	3.20368477834005	0	9.52502387636777	0.0159296058273271	0.328417517721147	10.804746427845	3.34538584628089	1.68441302267804	0	0	0.702509709533804	4.44916134933319	2.24640576414953	4.70317287504633	16.1582997997373	1.86782398937306	6.68097358841294	0	0	0.838937797669796	0	0.905380268162335	0	0	3.75098224954167	2.93944634945844	9.3554105690321	0.927912225943275	0.00850321270151783	0.0407671029458036	3.14259832973286	0.0115697568195701	0.947359026314466	9.05852896085912	0	0	6.4636917850982	0	2.7200281129926	0	0	1.89646754958019	0	8.53333723806916	0	0	14.7471271759694	0	16.4853618390001	0.540979617833712	0	0.369234399745157	0.0707352735360496	0.664505101981619	0	1.34057062187449	0	3.66960785064651	0.00950222620271138	0	0	0	6.40652974257516	0	0	0	6.20601065418902	0	0.545871891646459	1.61555440781246	18.4126895456311	14.1291592094032	0	0.0993314896728728	0	1.69230414221745	0.141383887071587	0	0	2.881162825045	0.688215015600677	0.0440594309405576	0	0.682641138355784	4.94390544335601	1.99975339538982	0	1.36240520989787	0	0.599151953565917	0.797048390914762	0.536029688381221	0	0.0116295313100431	0.0160443130160599	0	0	0	0	0.38022818796663	0.146702092773743	0.581385636263844	1.63824895925982	0.302944159238828	0	10.8442482932328	0	2.88875489761806	12.9388766161735	11.6830096013272	0.844949863754696	0	4.11792546183187	20.4112829570273	0	0.128788647438574	0	0	0	0	0.132526361269898	0	4.37268253908193	9.38598035349905	0	0.187792583043438	0.395120386151267	0	0	2.09456381360821	0	0	8.36031957950474	0.739223166598254	15.9081176146844	6.8476402592381	0	0.0114471891870224	0	9.09542568087633	0	0.260325692986725	0	0	5.57428646759438	0	12.3984112841692	0	0	4.57088585632875	36.6604576941281	18.8613402816192	0.0989067694482302	0	0	2.45163282965217	0.338593738314526
msp_0036	0.291514769961601	0.261153239678443	0	0.519987731615367	7.7085084524422	0	0	2.40376809160886	0	0.305413569174089	0.315595467345465	2.50266412513617	0	0	0.8724998135871	0	0	0	0	0	0	0	0	0.125219997257689	0	48.9416082023743	0	0	0.550704330627384	0	0	0	4.21196560229999	0	1.73405977167286	0	0.947165195579748	4.02365861950324	0.145946757311526	0	0	78.075785147308	0.653955575490462	0	0	0	0	0.517187552340644	99.4000446774257	25.1006635814809	0	0	0	0	0	0	1.44002937784344	5.12352294350896	0.335261729249457	0	0	0	9.18289995915341	0	0	1.82390328460408	0.0474408604915918	0.342896676855524	0	0	0	10.9414325466081	0	0	0.62883659441701	0	0	18.4635098290957	0	0	0	0.112596721862132	2.99844663099532	0.0262940823409618	0	0	2.20029079890507	0.151330412142819	0.108028692968787	2.38920898609856	1.36054205778274	0	11.8131538904711	7.29926640508974	0	0	0.461612905117416	0.338309842223436	0.212446109152293	0.0107580031838034	0	0.0989717883246228	0.168286144535167	0	0	0.864089971528854	0	0	0	0	0.0194758690330466	0.272783786811361	3.44633389392673	0	0.121811432369814	0.00962522189233199	0	0	0.288582491340168	0	0	0	0.317463447681823	0	0	0	0.493200454119	11.0544542481478	0	0	0	0	0	0	0.0802406822758612	3.60452632596393	0.0939459499235413	0	0.280971193374438	0	0.0712304685696084	3.8107731819555	0	0	0.0952294401639292	0	0	0	0	0	0	10.0161098976119	0	0.353704786276736	2.67562750107577	0	0	0	0	0	0	0	1.16989497066577	0	0	0	0	0	0	0.718397769467675	0	0.202365777277828	1.00895734281566	0.151765665975865	0.0955418717342481	0.574592446248456	0.0183396703798341	4.64088113774828	0.0285683847098431	23.3593950152469	1.07594523858394	0.0565885823031416	0.0134177456515004	0	0	0	0.0630884112548271	0	1.94768354290973	0.105632608762646	0	0	76.1751392295628	0	0.157652775568965	0	0	0	0	0	0	110.816466386848	0.0183346924883084	0	0	0.344876031729377	0.477546203794716	0	0	0.126550618724319	0.738515495431634	0	0	0	0	0.0853672870195712	0.0690716753237664	7.90694817414588	0	0	0	0	0	0	0	0	0	0.701954286835502	0.0150686129242271	8.1035896868457	0	0	0.0589706298153467	0	0.764019168027549	0	0	32.1331209702244	18.9441271937883	0.419642828153954	0	0.277844547366525	0.236417047270057	0
msp_0037	0	0.170688077225051	0	2.05827334177183	0	0	1.45980552045098	0	0	0	0	0	0	0	0.327671062083413	2.86699800285098	0	0	0	1.0862357300081	0	0	0	0.0252960207358374	0	0	0	0	1.38246171504233	0	0	0	1.28815830470654	0	0.14655366304706	0	0.595184426970534	0	0	0	0	0	0	0	0.404675791336588	0	0	5.09649113212646	0	0	0	0	0	0	0	0.233457118560672	0.152097781821879	0	0	4.83470054579014	0	0	0.765559760742737	0	0	0.369215889732905	0	0	0.145188620458555	0	0	0	0	0	0	0	0	0	0.224640511688281	0	0	0	0	0.00641222603296641	0	0	0.139942927163027	1.3502372793603	3.49683927436299	1.70407045307526	0.796864280768246	0	0	0.626102062571602	0	3.7397454321357	0.00377470134247013	0	0.285678128487176	0	0	0	0	0	0	0	0	0	0	0	1.11628065199501	0	0.393487242913858	2.46836950491575	0	0	0.151031869807727	0	0	0	0	0	0	0	0	0	0.057132456823297	0	0.0144531108930554	0	0	0	0	9.66276929283539	0	0	0.722081560355304	0	0.0982751330108251	0	0.0155058160586227	0	0	0	0	0	0	0	0.115719392153135	0	0	0	0	0	0	0	0	0	0.268871174004648	0	0.104487622506783	0	0.236309844637367	0.0123991268791046	0	0.123745012751703	0	0	0	0.00535143705959882	0	0	0.428442379435648	0	0	0	0.0251213184105568	0	0.0593104413259829	0	1.77604289765365	0	0	0	0	0.0493337947895281	0	0	0	3.11701041587956	0	0	0	0	0.708313359792765	0	0	0	0.0369448278167018	0	0	0	0	1.31626564980339	0	0	0	0	0	0.708559626077609	0	0	0	0	0	0	0.180943156173412	0	0.146159652034246	0	0	0	1.31019827404148	1.07764996112309	0	0	0	0	0	0	0.0137373679836458	0	0.168123166146256	0.101187175519209	0	0.00424082194917002	0	0	0	0	0	0.878213461041816	0	0
msp_0038	0	4.33577300410044	0	0.189162052486544	0	0	0	0.258938177896591	0	0.129930860508652	1.77866316605603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198772787784539	0	0	1.35419406062641	0.102283702436546	0.298473612168192	0.506850461116126	0	0	0	0.0523884900276457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134597673030352	0	0.0831276832494965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0453482719465588	0.0930565872690766	0	0	0.0850905388511536	0	0	0.0379997716990367	0	0	0	0	0	0	0	0.126085414903445	0.0333735721107256	0.0111690889222493	0	0	0.359827345038859	0.0079926264734649	0	0	0	0	0	0	0	0	0	0	0	0	0	0.820941290122606	0	0	0	0	0	0	0	0.0679423397157454	0	0	0.00417908824736364	0	0	0	0	0	0	0	0	0	0	0	0.147394763014515	0	0.918555548992183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59661976483569	0	0	0	0	0.00811858049968723	0	0	0	0	0.230570692048423	0	0	0	0	0.0211732130447084	0	0	0	0	0.0193295433354395	0.00648881758366551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108592998749414	0	0	0	0	0.114436830975324	0	0	0	0	0	0	4.37163809340757	0	0	0	0	0	0	3.38940638241183	0	0	0	0	0	0	0	0.0494269502216454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msp_0039	2.93656898904289	3.93606014458101	0	0	1.64808288409953	0	0	0	0	0	1.13934400651635	0.0812141562125644	6.33994600430676	0	0.279232175771567	0	1.44759437572402	8.4512901615934	0	3.95073323121997	0	0	0	0	0.0150859660294006	0	0	0	0	0	3.19911343318952	0	0	3.16757022712236	0.005440633898068	0	23.1215424394444	0	0	13.9546857305944	1.81578335354345	0	2.24637822452845	0	0	0	0.390938012019355	0	0	0	0	0	0	0	0.164992447289477	0	0	0.00963626763033221	0.992876773424665	0	0	0	3.1903159920119	0	0	0	0	0.659442354132085	1.32360687241855	2.40716702723266	0	0	0	0	0	0	0	0	7.75837626057157	0	0	0	5.63752476286149	0	0.186020131199476	0	0	0.764825389302715	0	0	0	1.26001759615386	0	0.512203548212643	11.7908264238221	0	0	3.49932952967505	0	4.18654559219342	0	0	2.78501104614271	0	0	0	0	0.0137339613559458	0	0	0.00870837112341093	0	0.864148109873134	0.0199414531570112	0.198682027574394	0.0490245569382986	0.42033263809454	0.00931828715225644	0	8.91625311686232	0	0.167467721072627	0	0.170008764551311	0	2.65153191150162	0	0	0	0.815871952328996	0	0	0	0	0.0033484835952996	1.98041798626685	0.368197509501133	0	0	0	0	0.49381792791207	0	0	0.0422215829786453	0.283349805721687	0	0	0.41740564510698	0	0	6.60954500088508	0	0.175047434286369	0	0	0	0	0	0.00474622323682022	0	0	0	0	0	0.23507999801056	0	5.34396278995078	0	0	0	0	0	0	0	0	0	3.7480283010931	0	0	24.4100894446414	0.798242424189925	0	0	0	0	0	0	0	21.8973175209436	0	0	0	0	1.80876659389611	4.06651747338933	4.63726257382927	7.7108835643954	0.00461781625196555	0	0	0	0	0	0	0	0	0	0	3.73431929830315	3.53374781142287	0	0	0	0	0	2.72357203572858	8.92739934380718	2.13747173334536	0	0	0	2.06308300487704	0	1.04643058747027	0	0.252322508616123	0	0	0	0	0	0	0	0	0.188625578626734	0	0	0	0	0	0	0.462401571871737	0
msp_0040	0	0	3.64227939179097	2.64491287862697	2.70318775438806	0	4.23610811742859	0	0.00605224397346625	2.60860073182507	0	18.1699058078173	0	0	0.711104728197231	9.8980668464896	0	31.4237681490239	29.9785152146866	4.39045443202226	0.85760830761936	0	0	7.26553798590281	0	0	0	9.03731605607836	0	0	1.14780080634167	3.88544090108525	16.3301559741963	3.39304923209517	11.9777039694786	0	10.2896701825355	4.27234470788601	0.444060377060453	18.6200604675118	2.75296502340232	0	0	0	0	0	0	15.1744647029066	0	26.3094608108005	0	0	0.256639922544158	0.98647686233142	0	4.84275943199518	9.48405318252672	0	0	2.2962026365657	0	0	12.4104544219007	0	0	20.0333297143837	0	5.88849487468586	1.56983350666225	14.2150621241039	0	0	15.032343837343	2.76233815962757	5.68508473833277	7.21267342631286	0.00563779250107434	3.49025435495644	0.811561164711398	0	0	0.307401462543938	0	2.57931786167236	0	0.387952582948205	0	4.62564681661279	10.0755671507725	1.62789817142891	5.6420503087804	0	0	6.66336527637951	0	0.564685937775121	6.89231268938078	0	1.53559940574795	0	0	4.24598580614009	0	0	3.46387252007611	1.18310094003649	0.00723156301113757	1.39367961788124	0.00444808007052813	0.634717378454568	0.0256290746529225	5.38688710773499	6.26480251344244	21.3337160600309	1.6145150470934	0	2.34998648975383	0	0.605678930424714	0	0	0	19.0158919604086	0	0	0	3.90015398129614	11.386011789103	5.48200174811981	5.94686665359856	3.03280826356195	10.7769661274246	0	15.9793674233791	1.12527387364969	0	4.57625384483184	0	11.3519625046604	10.8691941780132	3.11576618986694	13.5841698823328	2.37689454802585	0	1.90411797665457	0	0	1.20778154326972	0.249292263703937	0	7.33024435330531	0.38240731095836	0	2.99347135690295	1.80404929076114	0	3.35100669198186	6.64666880993753	2.08883200249559	9.24058472935575	0	0	0	4.20974576962352	0	3.26497349366928	5.87108149712132	0	15.7706975863458	11.2437357134709	6.58293748782858	17.2073128066528	0	1.56355226093529	2.84503207260203	4.05992740215912	1.01805998611031	0	10.2951351863718	7.50399317841865	8.06298668682321	0	3.39344808027967	8.99554279170599	0	9.22629888487652	0.0629661359230111	0.132337873797675	15.3111990481399	2.59256839040254	3.66553629040213	0	0	42.4633389818733	3.43867714173461	18.9359277384761	0	0	2.03153958616976	0	0.00772692909609328	0	2.38363043810266	2.02714277346747	0	9.45449679436338	0.590990849098005	0.25930267069563	0	0	0	11.1304479836965	0	0.722909443286112	0	1.00606633864852	0	0.283155441981714	2.39614563919367	2.92193801762043	5.56905542767381	0	10.8894808105712	0.699718600215412	3.61505123674987	0	0	26.0268998613091	0.482527942529424	8.92900620164611	7.91158696325213	0	0	3.31322842292728	2.58643490171782	0	0	0	0	1.20257100808846	0.599955072412182	0	4.37359671708834	2.52231468823065
msp_0041	167.160221632598	1.72680461325009	0.013934962387081	0	0	0	0.0133575026518645	0.0163236852663918	117.422478268516	103.456384503665	6.815768951674	0	98.0975046306919	0	44.0745516201822	0	0	0	0	0	160.444244322847	0.14115437582542	0.0435368027407082	257.566074452724	0	0	0	0.0156822227274739	58.8129369723581	0	0	0	0	121.200299201198	0	0	0	0	148.50673627194	0	0	0	11.6764136440716	0	60.3717264112227	0	0	0.0190029582106505	0	0.0117049018285271	278.92599733264	21.4649584502457	140.353864880106	275.672958323198	267.370688009738	0	0	0	50.3266685419759	0	202.037927218968	0	0	0	0	0	0	131.461046177181	0	0	0.00925600228151548	0	0.0073313339203429	0	268.47983314841	10.3896567647833	211.035849664483	0	0	0.0303283588939429	0	0	0	38.0307549587825	0.141091219216962	201.125186391314	0.127903164206257	0.0108130381392405	0.30535015420489	0	0.00941773639917788	11.1484378833728	0.00687191037079327	0	0	0	0.0449826320435964	65.1378710248924	0	0	0	132.422024791454	0	0.0514660377536043	0	60.9687844937923	0	287.182794396454	0	0	56.8433131730302	20.5601418950983	0	0	207.101351936431	102.202079801553	0.0114058485883279	0	0	0	0	0	0.010873105698835	0	0	0.0530788601849712	0.0386892859489032	0.00786508246003942	0.0134410296964295	0	0.0118569813738134	232.979148641632	0	0	0	0	22.960842464582	0	20.204870695983	0.0103284322058944	51.9159725513904	0	0	0.00875221289649663	0.0168402685444624	119.69767174951	0	173.53805801211	0	0	0	0	0	0	42.4806986726248	0	0	0	0	0	116.038059597333	0	0.00904202101445407	0	0.0281683893615904	0	0	90.7553471211044	0.0380987404655618	0.0202479043560222	9.77248354841452	150.342431073821	0.0167087162552411	0	0	0.021272787772661	123.9544092755	0	0	0.0075587040705943	0.0124380021423396	152.414666763112	0	0	0	153.794520986028	175.069227038892	249.356584285264	152.276665027576	0	0	0	0.262534917617809	0	0	0	2.54540905384271	110.949302625957	222.180852316516	0	0	0	0.0539689869930574	0	285.597972137661	0.00898187034461206	0	306.720520499802	0	7.38405814684778	0	0	0.0908886515263923	0	0	0	24.1612818902629	0	0	0	2.28221648560313	0	0	0.0861647596772397	244.760642193299	0	237.622394722847	0	0.0182538545317748	0.0182885817165247	205.171627483682	0	209.96542375952	0	224.252235895045	66.7613901797671	0.0739498146180679	0	0	184.415171997178	8.56905769051575	210.309566694812	176.366573549721	0.0184526819266913
msp_0042	6.12910490587219	0.0210866454706358	0	0	5.39165073655817	0	0	10.2255828864102	0.233486271318021	0.107402193010583	0.0492750495800181	0	0	0	6.49062830149715	0.0113592180187043	0	0	0	0	0.0258882341715524	0	0	2.13406312585738	2.48652618689679	0	0	4.87892761187994	0	11.1208478803237	0.37443842834234	0	8.08773157700429	1.59942434145371	0	0	1.46177744520047	0	0	0	32.2308530622085	0	10.0384536490379	0	0	0	0	0	0	0	0	23.9352296696294	2.87773957365612	0.044496674766188	0	3.72268472791836	13.8395155265749	11.5326646956497	0.109389455126493	8.09807499799378	0	0	0	0	0	0.0621190582272759	3.40229011568979	0	0.221808847069786	4.41786460104314	0	9.84980797147008	0	0	0	1.71629034961507	2.37662059958147	0	1.25460386784342	0.00435671918383153	0	6.82226100598888	8.22196226538236	0.0243365097724485	0	0	0	0.0233408767055047	0	0	0.780272693326305	20.676893475918	9.44287684626168	0.219657163006874	0	0	0.0072709361586443	0.757788801213299	0	7.43562304282856	0	3.99505687349918	8.34369518889093	0	0	0.888280590643114	6.84979280350858	0.00894747259397978	0	0	0.0543846368012258	3.95405428190262	0	0	0	1.00456589029129	0.386418237588498	0	0	0.281179033307034	5.64839246057041	10.7668891608013	0	0	0	16.2953999144583	0	0	16.3748730910048	4.03901151430741	0	0.00597850546132485	1.82914397453453	8.27684285012633	2.41483981642684	12.5291851642552	5.22179247122337	0	1.58364249750136	0	7.78683159243947	0	0	0	2.66968147454657	0.356763040479002	0.0141344420337199	0.403287891730572	1.46987000381182	0	0	8.45625285937164	0.608558141148809	0.0459943477883931	0	0	0	0	18.9398751069013	0	0	0.149925812573221	0	26.8502186314669	0.157393435275723	0.39212177633374	0	5.7530302295016	0.00482168984321117	0	0.018260381752318	0.283501487703343	0	6.91795001081953	0.00445449242892536	0.00596359480756964	4.10156359413741	8.18879893243819	0	0	1.86562068188252	0.178944256486752	0	0	0.0726292298329125	0	0.139943703776202	0	0	0.286214589168447	5.52453390042087	0.00404663418231033	0	0	8.90692954722416	0	2.30424849396154	12.1027601644936	0.00700599033345874	0	1.40234746076589	0	0	0	0	0	0	0	0	0.273176328986535	9.1062789117707	0	0	3.44881983509161	0	0	0.0977665788342435	2.01655707247886	2.37084512919844	0	0.252749460774238	0	0	0	0	0	0	0	0	0	0	0	0	0.00858219987698968	0	0.465334997720064	0	0	0.082087096650345	0	3.68821928886269	0	0.00373774166622843	2.92622527415849
msp_0043	0	0.0175495082223968	32.9548656659824	0	0	0	0	0	0.00532742193735597	16.4132199827531	2.21732629655772	75.6006950083569	0	108.654590169434	2.83726328290782	24.1338211658916	0	0.0061794985989014	0	0.0087580914600107	0	0	0	2.11951778909897	0	0	0	0	0	65.1757203939454	0	0	11.1596970920035	0	0	0	0	0	7.17307907405765	0	0	0	0	0	10.9755704100816	0.0304834317844086	0	25.0407383521741	0	0	0	0	20.7890312085876	0	0	16.01426748376	35.6846098283965	0	4.60726261571808	8.28946752788025	0	0	88.1260605888818	0	0	0	0	2.34707167038817	11.8448141467564	0	0	0	0	55.5357862598518	0	0	0.0223640182362976	0	75.1870411789819	0	0	0	0	0	0	11.1439656738956	0.00693603053938569	12.5149782501299	21.9218604116666	0	0	0	0	61.6444919982466	48.0331213667971	0	0.0394602249470118	2.95238087806119	0	0	0	0	0	0	49.369516377309	0	0	0	0.00916389265058759	67.0977198401742	0	0	62.3423595523371	0	2.50170982078854	0	40.7618939865895	28.4617982660508	50.6470927690361	0	0	0	5.92620820852491	45.6756645241239	0	0	1.7398153091061	0	0	0.0395356004520302	0.00736513908433922	0	0	17.0604113227996	0	0	4.53810345963274	0	5.75106750400515	35.15783813118	0	63.0417644132702	0	0	0	0	77.0763612264919	12.9380655007036	59.0326571181238	0	76.540781580165	0	0	0	0	0	0	0	20.2596220450781	0	30.6226186759077	0	0	0	79.5881775699923	9.47482488166042	0	0	39.5333884340898	0	0	0	0	0	2.05508216985244	15.7423351988446	0	0	0	0	0	0	95.6054039476936	86.9411098488175	11.6880000930015	16.4742344065043	8.98227454378259	4.80087762088663	0	5.64044926066569	0	0	0.0172986139188054	0	19.159363404613	0	0	0	12.4188558477504	0	0.00692450852339227	0	0.766012718872552	0	0	0	104.976505007971	3.54884388338324	0	0	0	54.7212705330792	0	0	73.1657291128444	0.316836459916216	0	0	8.15729861881064	0	0	0	0	0	0	0	0	59.9881890541357	2.68862914188206	0	9.67612378283261	0	0	26.8798486848347	0	0	0.00556493100142621	0	0	0.00769308537887504	5.72885708663817	0	6.66612155636798	0
