id_mgs	19D9	19D36	19D84	23D67	37D8_dup	37D16	37D39	39D19	39D34	39D38	39D44	39D45	39D55_dup	39D55	39D61	39D64	39D121	39D239	39D362	40D8	40D10	40D17	40D24	40D38	40D60	40D66	40D71	40D97	40D100	40D124	40D225	40D365	41D12	41D13	41D16	41D24	41D30	41D50	41D71	41D73	41D87	41D93	41D96	41D124	41D366	47D33	47D64	47D93	47D121	47D362	47M	57D8	57D14	57D17	57D19	57D20	57D39	57D45	57D48	57D51	57D61	57D72	57D122	57D244	57M	59D8	59D9	59D11	59D23	59D37_dup	59D37	59D38	59D43	59D44	59D52	59D256	59D382	NC2
"msp_0041"	0	0	0	0	0	0	0	0	1.010406531507e-8	0	0	1.45954973229726e-8	3.92131378493316e-8	2.46269321136651e-8	2.04670174897463e-8	0	1.44741464450532e-8	5.0033920854131e-8	4.26388233013014e-5	1.06669312340463e-7	4.384035158451821e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80248253454294e-6
"msp_0042"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0043"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0044"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19689581419141e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.04322278602878e-9	2.48123495704333e-8	4.69632024397424e-8	0	0	0	0	0	0	0	0	0	0	0	0	1.05853458647213e-7	0	0	0	0	0	0	0	0	0	0	0	3.1237114176248e-6	0
"msp_0045"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.44057595883507e-8	7.74882600134637e-8	0	0	0	1.015980061839e-6	8.46087365532865e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0046"	0	0	0	0	8.78096836526822e-9	0	0	6.08505797450388e-8	2.45014941052991e-8	0	0	0	2.2261491735271e-8	1.27182771508228e-8	1.77298321819589e-8	0	7.78399240615894e-9	3.76951513834386e-8	0	7.84313279234795e-8	0	0	0	1.05190791257793e-7	0	0	0	0	0	0	1.39895768102485e-5	5.02865175617519e-5	0	0	2.86229010168742e-7	2.31240447916154e-9	0	0	0	0	2.32093867112343e-7	3.85929696814282e-8	0	0	5.16523886393188e-8	1.82261348160589e-8	0	0	0	2.81689376538681e-8	2.91948401295652e-6	1.66715790214645e-5	0	0	0	0	6.67828053962561e-8	0	0	0	0	0	6.2034549112716e-6	1.44980129973958e-5	5.77795638567507e-5	9.61450759432589e-9	4.413039114621821e-9	0	0	0	0	0	0	0	0	0	0	6.25102869009769e-6
"msp_0047"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65450706391754e-8	0	0	0	0	0	4.991826484422e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0048"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.898456491659522e-9	5.34681247226673e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44635047579897e-8	0	0	1.61735255615718e-8	0	0	0	0	0	0	0	0	0	6.979819207426751e-9	0	0	0	0	2.5703354745227303e-9	3.17488477575223e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0049"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47573135144966e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.70493608907436e-9	0
"msp_0050"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.812020621972181e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62576240158431e-8	8.41885115092503e-9	0	0	0	0	4.98464604590512e-7	1.06006033525865e-7	0	0	0	0	0	0	0	0	0	0	0	0	2.3022774063704e-7	0	0	0	0	0	0	0	0	0	0	0	0	0
