id_mgs	40D89	40M	58D7	58D13	58D22	58D28	58D36	58D43	58D47	58D52	58D63	58D72	58D144	58D256	58D382	58M	60D8	60D13	60D19	60D22	60D31	60D38	60D43	60D52	60D57	60D144	60D256	60D382	63D9	63D17	63D23	63D29	63D40	63D52	63D61	63D126	63D250	63D368	68D32	68D63	68D90	68D122	68D243	68D368	68M	69D4	69D15	69D24	69D33	69D36	69D49	69D51	69D61	69D73	69D115	69D242	69D375	69M	72D6	72D11	72D17	72D25	72D32	72D39	72D48	72D57	72D63	72D123	72D243	72D362	72M	79D29	79D62	79D88	79D127	79D234	79D363	79M	82D33	82D90	82D121	82D243	82D361	82M	83D38	83D59	83D88	83D119	83D239	83D366	NC3
"msp_0023"	0	3.92358189968078e-6	4.00985778567178e-6	0	0	6.41556226380226e-8	0	0	0	1.43559196575333e-9	0	7.255936366170081e-9	0	5.88324851523399e-6	6.71080910070715e-8	5.54693098010501e-6	0	0	0	0	0	6.6927094619667e-8	0	0	0	0	7.17381601515759e-5	6.8230811652672e-8	9.05570687636063e-6	0	2.6938654126742103e-9	0	0	1.22424670643548e-9	0	1.91506427046864e-7	1.60499461729154e-5	1.82382265072854e-5	0	0	0	0	0	5.19879645844298e-8	1.14984998588992e-7	6.22113966188906e-7	0	0	0	0	1.426030148352e-8	0	0	1.8001627320798e-9	3.18546716698019e-8	1.80139770469977e-9	0	8.66198813317183e-6	2.53456464765917e-9	0	0	0	0	0	0	0	1.5634726335816601e-9	9.674640734413311e-10	0	5.46925437409902e-5	1.63955897829017e-6	0	0	0	0	0	0	0	8.73163087024534e-6	2.2866745925986e-5	0	0	0	1.53229393324532e-5	0	3.78278554001684e-9	2.35774722695894e-8	2.28304890439117e-8	1.34809485210244e-5	1.76632766958945e-6	2.23083351798796e-6
"msp_0024"	0	3.79105662349134e-9	0	0	0	0	0	0	0	0	0	0	0	0	3.6165874848073605e-9	0	0	0	0	0	0	0	0	0	0	0	1.82618580289599e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22638288881632e-7	0	0	0	0	0	0	0	0	0	0	0	0	1.85662853632334e-8	3.8861082040914e-8	2.57777675177383e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03208194757089e-7	7.70143680859397e-8	0	7.88191524611432e-9	3.42495041841543e-8	5.35406416183525e-8	1.28627333417616e-7	5.42846571474156e-8	3.59080504882222e-7	0	4.28072375281004e-9	5.74464019535894e-7	1.35024894606977e-7	4.90223151962663e-7	1.5530112882075602e-9	1.79230902237857e-7
"msp_0025"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.921592839633e-7	0	1.92801321595868e-6	0	0	0	0	0	0	0	0	0	0	1.56594219634078e-6	1.46113367011825e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	6.69863322586719e-7	0	0	0	0	0	0	0	0	0	0	0	0	7.330315011400381e-9	0	0	0	0	0	0	1.63293094275845e-8
"msp_0027"	0	6.39401055473211e-6	1.65204830520371e-6	0	0	1.55129459169024e-9	0	0	0	0	0	0	0	0	0	2.41877675914189e-6	0	0	1.36304633093688e-9	0	0	0	0	0	0	0	0	0	8.29682435810177e-9	0	0	0	0	0	0	3.15516778285388e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00306443059106e-8	7.53732884410995e-6	1.14172420405254e-6	3.47517273018197e-6	2.8584872661955604e-9	0	0	0	5.11371330351516e-9	0	3.68493989977798e-8	2.14232915113797e-8	0	0	0	4.34216646574656e-9	1.2209750522537e-6	4.40647958510817e-5	0	1.5789187254672e-7	8.4595355785783e-6	5.19302573052391e-6	2.99638288683788e-6	4.9334326425722e-6	1.90527227371982e-6	5.65705066937308e-7	0	0	0	3.25800028082549e-6	0	0	0	0	0	0	6.999216061727541e-9
"msp_0028"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41961372503176e-6	2.83651670578228e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10493897159437e-7	0	0	0	0	0	0	0	0	1.3164278996538701e-9	0	0	0	3.95906003323914e-8	0	0	0	0	0	0	2.1816605638668e-9
"msp_0029"	0	3.55693456502508e-6	8.80545846802109e-7	0	0	0	0	0	0	0	0	0	0	0	0	1.02118449247559e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40465867059062e-8	0	0	0	0	0	0	0	0	2.77226946160334e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9756527883347e-9	0	0	0	0	0	0	0	0	0	0	0	4.52434586755984e-6	0	0	0	0	0	0	0	0	0	0	2.8039892009995e-8	1.57659109516044e-5	2.3375703093098e-6	9.77468548065392e-9	0	0	0	0	8.49082682638697e-8	1.74797089153806e-6
"msp_0031"	0	0	3.31510474156375e-6	0	0	2.98171586355234e-9	0	0	0	0	0	0	0	0	0	4.80901404078144e-6	0	0	1.2657748074977702e-9	0	0	0	0	0	0	0	0	0	2.17650261812825e-8	0	8.90287751199388e-9	1.7997795667446101e-9	0	0	0	3.40205180113161e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7097286330723202e-9	0	1.9449490166851e-5	2.47887952437042e-5	0	0	0	0	0	0	2.30190018245892e-9	0	0	1.1229701018822302e-9	0	4.3308194617497205e-9	0	3.14121573414276e-7	9.34751754713349e-7	8.01352565649617e-7	4.52248158444428e-7	1.36862821195123e-6	5.28061853620075e-6	6.9723160439912e-6	0	0	0	0	0	0	0	0	0	0	0	0	3.8561170399799e-9
"msp_0032"	0	0	9.60561337029982e-7	0	0	0	0	0	0	0	0	0	0	0	0	1.68792921344838e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06656973882101e-8	3.45061583649234e-9	0	0	0	0	0	0	0	0	0	0	0	0	7.3021536406705e-6	0	0	0	0	0	3.13925845426527e-9	0	0	0	0	0	0	4.1889696777595e-5	0	0	0	0	0	0	0	0	0	0	0	0	2.33224271997298e-7	0	0	0	0	0	1.52435684990244e-5	1.1857054982145e-6	4.78878675838637e-6	1.73405939038262e-6	0	0	0	9.42385993514823e-6	0	0	0	0	0	2.74048457291171e-7	4.070620948541e-9
"msp_0034"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.31588110025941e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09727942082139e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0035"	0	1.6604726639902e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3694666500571e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66500058946024e-7	0	0	0	0	0	0	0	0	0	0	0	0	2.36968904904047e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0036"	1.95116681367866e-9	1.65380092459951e-5	5.03476051903831e-6	0	0	4.60185166342285e-9	0	0	0	2.07019824099074e-9	1.16268351794298e-9	0	0	0	0	7.15077983124127e-6	0	0	0	0	0	0	0	0	0	0	0	0	1.96665901606397e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4219617701111e-9	1.353799642821e-9	0	0	0	0	0	0	2.14146548039241e-9	0	0	0	0	0	0	0	0	0	0	1.5997610026728701e-9	0	8.30321862132847e-9	1.57438768636439e-7	0	0	0	0	0	0	1.11695746695985e-5	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0037"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40078589984304e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0038"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63426359784769e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7564844623961e-9
"msp_0039"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.54591161584672e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0040"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5384475094140202e-9	0	0	0	0	0	0	0	0	0	3.19232556024838e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.296163644512871e-9	1.7211135069989401e-9	0	0	0	0	2.5012964186142204e-9	0	7.35544853836618e-6	3.05389453597756e-6	0	0	0	0	0	0	0	0	0	0	0	1.27513779281653e-8	6.50424487860986e-7	0	0	0	0	0	0	2.00013043710956e-5	0	0	0	0	0	0	1.8705696514699103e-9	0	0	0	0	0	2.82807158589028e-9
"msp_0041"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61279481950971e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2516399913106e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15690923486227e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3222543587141e-4	1.05911033038187e-8
"msp_0042"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24827810138028e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0044"	0	1.69858040406673e-8	0	0	0	0	0	0	0	0	0	0	2.7591689026874e-7	3.09317934523882e-8	1.39906433315374e-8	0	0	4.28367331697263e-9	0	0	0	0	0	0	0	3.85486410509156e-7	0	1.87937387907253e-9	6.2610508598135205e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8995540972929e-8	3.1230461136117e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41690237286419e-8	4.36494317885284e-8	1.37757626809664e-8	0	0	0	2.45040019151581e-9	1.8613813264486102e-9	1.43824123469436e-8	2.53299178065753e-9	1.29592166998794e-6	6.28601738703915e-8	2.55875619478395e-8	2.69493338087287e-7	2.81254122602894e-9	2.73863309135061e-7
"msp_0045"	0	0	1.41892472892102e-6	0	0	0	0	0	0	0	0	0	0	0	0	2.67800827613091e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1841048507836203e-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92323888570672e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67510799184029e-6	0	0	0	0	0	0	0
"msp_0046"	2.00271647576148e-9	0	2.14615818075109e-5	0	0	1.78378156607127e-8	0	1.4934657945811302e-9	0	4.58456301623061e-9	3.7981068515558304e-9	2.6403550431415203e-9	0	0	0	3.1282176527257e-5	0	0	0	0	0	3.6979632898034403e-9	0	0	0	0	0	0	9.97183922154708e-7	0	3.963815260355121e-9	0	0	0	0	1.10603186235822e-7	1.81372390100881e-6	1.00600705232541e-5	0	0	0	0	0	8.29474405365508e-9	2.66279624956602e-6	7.41111876265586e-7	0	0	0	0	1.04284449602613e-8	0	0	0	6.19570399871576e-9	0	5.6405746579022e-6	8.21590618678462e-6	5.52165204850807e-9	0	1.07809045892466e-7	0	0	0	0	0	1.95714344808146e-9	1.73648198829045e-7	0	4.29432967601214e-5	1.09666472518079e-5	0	1.07352025751701e-7	3.05543520433186e-7	2.61795454493566e-6	1.37078412339427e-5	2.79237700126462e-5	5.19445068840157e-6	6.95538107125662e-7	1.10523371429941e-6	1.98394079004649e-6	1.77491471832388e-5	4.20065443106654e-5	1.34138133461261e-5	2.42199858078948e-8	2.0579662076755703e-9	2.6581913589828302e-9	0	0	0	6.52612557382871e-6
